customer_id,avg_transaction_amount,month_year,transaction_frequency,high_risk_transactions,risk_score,risk_level,customer_name,customer_email,customer_phone
654,4055.84,2024-08,1,0.0,0.2,Low,David Wright,meyerjoshua@lopez-douglas.net,9050523075
655,4342.82,2024-05,1,1.0,1.0,Low,Diana Smith,angela89@gmail.com,(764)344-8287x2662
655,4342.82,2024-05,1,1.0,1.0,Low,Diana Smith,angela89@gmail.com,(764)344-8287x2662
655,4342.82,2024-06,1,1.0,1.0,Low,Diana Smith,angela89@gmail.com,(764)344-8287x2662
655,4342.82,2024-06,1,1.0,1.0,Low,Diana Smith,angela89@gmail.com,(764)344-8287x2662
656,3289.64,2024-01,1,1.0,1.0,Low,Scott Young,vlynch@yahoo.com,3335039566
658,9912.62,2024-08,1,0.0,0.2,Low,Jordan Carr,zvargas@hotmail.com,015.605.5460x56031
659,6688.2,2024-08,1,0.0,0.2,Low,James Juarez,hendersonstephen@herrera.info,(593)371-9942
660,1246.47,2024-08,1,1.0,1.0,Low,Scott Davis,jared03@hudson.com,(575)352-6612
661,6536.11,2024-08,1,1.0,1.0,Low,Carlos Salas,denise32@yahoo.com,(915)991-6264
663,8685.31,2024-11,1,1.0,1.0,Low,Anthony Johnston,brianlloyd@allen.com,001-820-695-9551x1180
664,6080.06,2024-09,1,0.0,0.2,Low,Melvin Carr,williamsmelissa@sanders.com,415-887-4191
665,5668.225,2023-12,1,0.0,0.2,Low,Michael Cummings,djimenez@gmail.com,0816088981
665,5668.225,2023-12,1,0.0,0.2,Low,Michael Cummings,djimenez@gmail.com,0816088981
665,5668.225,2024-03,1,0.0,0.2,Low,Michael Cummings,djimenez@gmail.com,0816088981
665,5668.225,2024-03,1,0.0,0.2,Low,Michael Cummings,djimenez@gmail.com,0816088981
667,826.315,2023-12,1,1.0,1.0,Low,John Williams,sparksjohn@wilson.info,(410)031-3251
667,826.315,2023-12,1,1.0,1.0,Low,John Williams,sparksjohn@wilson.info,(410)031-3251
667,826.315,2024-03,1,1.0,1.0,Low,John Williams,sparksjohn@wilson.info,(410)031-3251
667,826.315,2024-03,1,1.0,1.0,Low,John Williams,sparksjohn@wilson.info,(410)031-3251
669,2989.0,2024-11,2,1.0,1.2000000000000002,Medium,Sheri Schwartz,riosdiana@yahoo.com,1003995422
669,2989.0,2024-11,2,1.0,1.2000000000000002,Medium,Sheri Schwartz,riosdiana@yahoo.com,1003995422
670,4918.91,2024-05,1,1.0,1.0,Low,Jennifer Johnson,chambersjoseph@gibson.com,781.920.5200
670,4918.91,2024-05,1,1.0,1.0,Low,Jennifer Johnson,chambersjoseph@gibson.com,781.920.5200
670,4918.91,2024-05,1,1.0,1.0,Low,Jennifer Johnson,chambersjoseph@gibson.com,781.920.5200
670,4918.91,2024-07,2,1.0,1.2000000000000002,Medium,Jennifer Johnson,chambersjoseph@gibson.com,781.920.5200
670,4918.91,2024-07,2,1.0,1.2000000000000002,Medium,Jennifer Johnson,chambersjoseph@gibson.com,781.920.5200
670,4918.91,2024-07,2,1.0,1.2000000000000002,Medium,Jennifer Johnson,chambersjoseph@gibson.com,781.920.5200
671,5029.245,2023-12,1,2.0,1.8,Medium,Alyssa Quinn,wsmall@gmail.com,038.763.2050
671,5029.245,2023-12,1,2.0,1.8,Medium,Alyssa Quinn,wsmall@gmail.com,038.763.2050
671,5029.245,2024-09,1,2.0,1.8,Medium,Alyssa Quinn,wsmall@gmail.com,038.763.2050
671,5029.245,2024-09,1,2.0,1.8,Medium,Alyssa Quinn,wsmall@gmail.com,038.763.2050
674,1939.51,2024-02,1,2.0,1.8,Medium,Aaron Rivera,madisonsanchez@gmail.com,034.726.0560x070
674,1939.51,2024-02,1,2.0,1.8,Medium,Aaron Rivera,madisonsanchez@gmail.com,034.726.0560x070
674,1939.51,2024-02,1,2.0,1.8,Medium,Aaron Rivera,madisonsanchez@gmail.com,034.726.0560x070
674,1939.51,2024-09,1,2.0,1.8,Medium,Aaron Rivera,madisonsanchez@gmail.com,034.726.0560x070
674,1939.51,2024-09,1,2.0,1.8,Medium,Aaron Rivera,madisonsanchez@gmail.com,034.726.0560x070
674,1939.51,2024-09,1,2.0,1.8,Medium,Aaron Rivera,madisonsanchez@gmail.com,034.726.0560x070
674,1939.51,2024-11,1,2.0,1.8,Medium,Aaron Rivera,madisonsanchez@gmail.com,034.726.0560x070
674,1939.51,2024-11,1,2.0,1.8,Medium,Aaron Rivera,madisonsanchez@gmail.com,034.726.0560x070
674,1939.51,2024-11,1,2.0,1.8,Medium,Aaron Rivera,madisonsanchez@gmail.com,034.726.0560x070
675,58.63,2024-01,1,1.0,1.0,Low,Danielle Myers,rstevens@hotmail.com,518.134.4811x250
678,204.06,2024-08,1,1.0,1.0,Low,Karen Roberson,isaiah71@mccall.biz,688-884-9784x656
679,3924.17,2024-03,1,0.0,0.2,Low,Michael Watts,williamallen@osborn.com,273-474-2678
680,5933.81,2024-03,1,1.0,1.0,Low,Monica Cook DDS,ginalawrence@hotmail.com,(595)951-2853x2957
681,5179.9349999999995,2023-11,1,1.0,1.0,Low,Sharon Perkins MD,rhughes@torres-jones.org,410.104.5192
681,5179.9349999999995,2023-11,1,1.0,1.0,Low,Sharon Perkins MD,rhughes@torres-jones.org,410.104.5192
681,5179.9349999999995,2024-10,1,1.0,1.0,Low,Sharon Perkins MD,rhughes@torres-jones.org,410.104.5192
681,5179.9349999999995,2024-10,1,1.0,1.0,Low,Sharon Perkins MD,rhughes@torres-jones.org,410.104.5192
683,8674.97,2024-05,1,1.0,1.0,Low,John Carney,mitchelljulie@curry.com,796.477.4061
685,6794.99,2024-02,1,0.0,0.2,Low,Mark Schultz,sheila23@brown.com,(246)971-1990
687,7290.955,2024-04,1,2.0,1.8,Medium,Anna Patterson,sarah51@yahoo.com,001-847-198-6323x0929
687,7290.955,2024-04,1,2.0,1.8,Medium,Anna Patterson,sarah51@yahoo.com,001-847-198-6323x0929
687,7290.955,2024-05,1,2.0,1.8,Medium,Anna Patterson,sarah51@yahoo.com,001-847-198-6323x0929
687,7290.955,2024-05,1,2.0,1.8,Medium,Anna Patterson,sarah51@yahoo.com,001-847-198-6323x0929
689,4390.82,2024-07,1,0.0,0.2,Low,Rachel Hansen,johnsonryan@moore.com,001-628-451-2021
691,2657.98,2023-12,1,1.0,1.0,Low,Ruth Lewis,fitzgeraldashley@long.com,+1-041-937-3363x7404
692,3884.58,2024-06,1,1.0,1.0,Low,Brittany Sanchez DDS,beverlylarson@patton.com,001-503-109-9000
693,8122.23,2024-04,1,1.0,1.0,Low,Austin Perkins,nicholas77@wolfe.com,001-284-820-6508x09223
694,7431.94,2024-05,1,1.0,1.0,Low,Jeffrey Harding,timothy08@gmail.com,560-586-6418x451
695,5270.88,2024-07,1,0.0,0.2,Low,Tammie Kennedy,timothy47@spencer.com,475.487.8718x410
696,2421.83,2024-05,1,0.0,0.2,Low,Roberta Cuevas,brett88@li.biz,+1-204-599-2186x24345
701,2861.56,2024-03,1,1.0,1.0,Low,Bryan Fleming,claire58@perez.biz,001-436-554-9623x00579
706,5839.855,2024-01,1,2.0,1.8,Medium,Diana Torres,kaylamorgan@hotmail.com,+1-532-140-3266x815
706,5839.855,2024-01,1,2.0,1.8,Medium,Diana Torres,kaylamorgan@hotmail.com,+1-532-140-3266x815
706,5839.855,2024-06,1,2.0,1.8,Medium,Diana Torres,kaylamorgan@hotmail.com,+1-532-140-3266x815
706,5839.855,2024-06,1,2.0,1.8,Medium,Diana Torres,kaylamorgan@hotmail.com,+1-532-140-3266x815
707,6470.55,2023-12,1,1.0,1.0,Low,Sarah Walker,adamscarol@hotmail.com,001-011-977-7346x987
707,6470.55,2023-12,1,1.0,1.0,Low,Sarah Walker,adamscarol@hotmail.com,001-011-977-7346x987
707,6470.55,2023-12,1,1.0,1.0,Low,Sarah Walker,adamscarol@hotmail.com,001-011-977-7346x987
707,6470.55,2024-01,1,1.0,1.0,Low,Sarah Walker,adamscarol@hotmail.com,001-011-977-7346x987
707,6470.55,2024-01,1,1.0,1.0,Low,Sarah Walker,adamscarol@hotmail.com,001-011-977-7346x987
707,6470.55,2024-01,1,1.0,1.0,Low,Sarah Walker,adamscarol@hotmail.com,001-011-977-7346x987
707,6470.55,2024-03,1,1.0,1.0,Low,Sarah Walker,adamscarol@hotmail.com,001-011-977-7346x987
707,6470.55,2024-03,1,1.0,1.0,Low,Sarah Walker,adamscarol@hotmail.com,001-011-977-7346x987
707,6470.55,2024-03,1,1.0,1.0,Low,Sarah Walker,adamscarol@hotmail.com,001-011-977-7346x987
708,9514.35,2024-09,1,0.0,0.2,Low,Lisa Black,amyhopkins@mitchell-rogers.com,001-972-857-0562
709,1782.42,2023-12,1,0.0,0.2,Low,Emily Martinez,gzuniga@yahoo.com,001-270-566-5258x9029
710,2232.6349999999998,2024-03,1,0.0,0.2,Low,Dr. Jason Ortega,melendezjanet@yahoo.com,341.362.5690x9464
710,2232.6349999999998,2024-03,1,0.0,0.2,Low,Dr. Jason Ortega,melendezjanet@yahoo.com,341.362.5690x9464
710,2232.6349999999998,2024-06,1,0.0,0.2,Low,Dr. Jason Ortega,melendezjanet@yahoo.com,341.362.5690x9464
710,2232.6349999999998,2024-06,1,0.0,0.2,Low,Dr. Jason Ortega,melendezjanet@yahoo.com,341.362.5690x9464
712,6905.41,2024-03,1,1.0,1.0,Low,Jaime Shepard,kimmichael@yahoo.com,123-516-4935x333
712,6905.41,2024-03,1,1.0,1.0,Low,Jaime Shepard,kimmichael@yahoo.com,123-516-4935x333
712,6905.41,2024-06,1,1.0,1.0,Low,Jaime Shepard,kimmichael@yahoo.com,123-516-4935x333
712,6905.41,2024-06,1,1.0,1.0,Low,Jaime Shepard,kimmichael@yahoo.com,123-516-4935x333
713,7757.73,2023-12,1,0.0,0.2,Low,Arthur Carter,hilledward@zimmerman.com,383-975-2505
713,7757.73,2023-12,1,0.0,0.2,Low,Arthur Carter,hilledward@zimmerman.com,383-975-2505
713,7757.73,2024-01,1,0.0,0.2,Low,Arthur Carter,hilledward@zimmerman.com,383-975-2505
713,7757.73,2024-01,1,0.0,0.2,Low,Arthur Carter,hilledward@zimmerman.com,383-975-2505
714,5505.3625,2023-11,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
714,5505.3625,2023-11,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
714,5505.3625,2023-11,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
714,5505.3625,2023-11,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
714,5505.3625,2023-12,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
714,5505.3625,2023-12,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
714,5505.3625,2023-12,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
714,5505.3625,2023-12,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
714,5505.3625,2024-03,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
714,5505.3625,2024-03,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
714,5505.3625,2024-03,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
714,5505.3625,2024-03,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
714,5505.3625,2024-06,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
714,5505.3625,2024-06,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
714,5505.3625,2024-06,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
714,5505.3625,2024-06,1,1.0,1.0,Low,Alexis Wilson,josewhite@gmail.com,(007)064-2235
715,4707.13,2024-03,1,2.0,1.8,Medium,Melissa Murray,jenniferroberts@gmail.com,+1-086-269-9513x512
715,4707.13,2024-03,1,2.0,1.8,Medium,Melissa Murray,jenniferroberts@gmail.com,+1-086-269-9513x512
715,4707.13,2024-03,1,2.0,1.8,Medium,Melissa Murray,jenniferroberts@gmail.com,+1-086-269-9513x512
715,4707.13,2024-05,1,2.0,1.8,Medium,Melissa Murray,jenniferroberts@gmail.com,+1-086-269-9513x512
715,4707.13,2024-05,1,2.0,1.8,Medium,Melissa Murray,jenniferroberts@gmail.com,+1-086-269-9513x512
715,4707.13,2024-05,1,2.0,1.8,Medium,Melissa Murray,jenniferroberts@gmail.com,+1-086-269-9513x512
715,4707.13,2024-10,1,2.0,1.8,Medium,Melissa Murray,jenniferroberts@gmail.com,+1-086-269-9513x512
715,4707.13,2024-10,1,2.0,1.8,Medium,Melissa Murray,jenniferroberts@gmail.com,+1-086-269-9513x512
715,4707.13,2024-10,1,2.0,1.8,Medium,Melissa Murray,jenniferroberts@gmail.com,+1-086-269-9513x512
717,7480.545,2024-03,1,1.0,1.0,Low,Albert Freeman,jgarrett@hotmail.com,+1-043-668-0864x3696
717,7480.545,2024-03,1,1.0,1.0,Low,Albert Freeman,jgarrett@hotmail.com,+1-043-668-0864x3696
717,7480.545,2024-07,1,1.0,1.0,Low,Albert Freeman,jgarrett@hotmail.com,+1-043-668-0864x3696
717,7480.545,2024-07,1,1.0,1.0,Low,Albert Freeman,jgarrett@hotmail.com,+1-043-668-0864x3696
718,5366.264999999999,2024-04,1,0.0,0.2,Low,Christopher Baxter,robertgibson@yahoo.com,+1-235-803-7906
718,5366.264999999999,2024-04,1,0.0,0.2,Low,Christopher Baxter,robertgibson@yahoo.com,+1-235-803-7906
718,5366.264999999999,2024-11,1,0.0,0.2,Low,Christopher Baxter,robertgibson@yahoo.com,+1-235-803-7906
718,5366.264999999999,2024-11,1,0.0,0.2,Low,Christopher Baxter,robertgibson@yahoo.com,+1-235-803-7906
719,2498.005,2023-11,1,1.0,1.0,Low,Lawrence Warner,michaelelliott@jenkins.com,001-756-921-6262
719,2498.005,2023-11,1,1.0,1.0,Low,Lawrence Warner,michaelelliott@jenkins.com,001-756-921-6262
719,2498.005,2024-09,1,1.0,1.0,Low,Lawrence Warner,michaelelliott@jenkins.com,001-756-921-6262
719,2498.005,2024-09,1,1.0,1.0,Low,Lawrence Warner,michaelelliott@jenkins.com,001-756-921-6262
720,9391.38,2024-05,1,0.0,0.2,Low,Christopher Lopez,joshua37@ballard-mcmahon.com,001-081-337-9568x3892
721,6728.905,2024-09,1,2.0,1.8,Medium,John Flynn,kathryn74@walker.com,3233312428
721,6728.905,2024-09,1,2.0,1.8,Medium,John Flynn,kathryn74@walker.com,3233312428
721,6728.905,2024-11,1,2.0,1.8,Medium,John Flynn,kathryn74@walker.com,3233312428
721,6728.905,2024-11,1,2.0,1.8,Medium,John Flynn,kathryn74@walker.com,3233312428
723,5130.16,2023-12,1,1.0,1.0,Low,Jeffrey Garrett,sleach@woods.com,001-092-544-8754x309
724,6789.75,2024-07,1,1.0,1.0,Low,Rachel Callahan,markscrystal@cochran.com,+1-048-895-8655
725,6455.639999999999,2024-02,1,0.0,0.2,Low,Peter James,ashley87@hotmail.com,001-018-324-1599x223
725,6455.639999999999,2024-02,1,0.0,0.2,Low,Peter James,ashley87@hotmail.com,001-018-324-1599x223
725,6455.639999999999,2024-05,1,0.0,0.2,Low,Peter James,ashley87@hotmail.com,001-018-324-1599x223
725,6455.639999999999,2024-05,1,0.0,0.2,Low,Peter James,ashley87@hotmail.com,001-018-324-1599x223
728,7081.95,2024-11,1,0.0,0.2,Low,Andrew Bell,susan11@hotmail.com,327-498-3243x5034
729,9501.07,2024-04,1,0.0,0.2,Low,Marcia Bruce,vtaylor@lee-zimmerman.com,(499)031-0141x648
731,854.38,2024-02,1,0.0,0.2,Low,Tyler Pham,leonard39@hotmail.com,+1-274-483-4207x545
732,5964.51,2024-01,1,0.0,0.2,Low,Frank Harris,baileysara@gmail.com,083-837-8253
732,5964.51,2024-01,1,0.0,0.2,Low,Frank Harris,baileysara@gmail.com,083-837-8253
732,5964.51,2024-11,1,0.0,0.2,Low,Frank Harris,baileysara@gmail.com,083-837-8253
732,5964.51,2024-11,1,0.0,0.2,Low,Frank Harris,baileysara@gmail.com,083-837-8253
734,1510.9499999999998,2024-03,1,1.0,1.0,Low,Marcia Cox,vegascott@gmail.com,859.806.6345x563
734,1510.9499999999998,2024-03,1,1.0,1.0,Low,Marcia Cox,vegascott@gmail.com,859.806.6345x563
734,1510.9499999999998,2024-03,1,1.0,1.0,Low,Marcia Cox,vegascott@gmail.com,859.806.6345x563
734,1510.9499999999998,2024-04,1,1.0,1.0,Low,Marcia Cox,vegascott@gmail.com,859.806.6345x563
734,1510.9499999999998,2024-04,1,1.0,1.0,Low,Marcia Cox,vegascott@gmail.com,859.806.6345x563
734,1510.9499999999998,2024-04,1,1.0,1.0,Low,Marcia Cox,vegascott@gmail.com,859.806.6345x563
734,1510.9499999999998,2024-07,1,1.0,1.0,Low,Marcia Cox,vegascott@gmail.com,859.806.6345x563
734,1510.9499999999998,2024-07,1,1.0,1.0,Low,Marcia Cox,vegascott@gmail.com,859.806.6345x563
734,1510.9499999999998,2024-07,1,1.0,1.0,Low,Marcia Cox,vegascott@gmail.com,859.806.6345x563
735,5704.01,2024-01,1,1.0,1.0,Low,Jamie Morgan,blaketiffany@james.biz,+1-726-707-2947x478
738,3334.99,2024-06,1,0.0,0.2,Low,Mariah Winters,haleheather@yahoo.com,(149)339-2221x5270
739,8464.68,2024-07,1,0.0,0.2,Low,Steven Ritter,lawrence93@gmail.com,001-061-853-6696x64973
740,8806.2,2024-03,1,0.0,0.2,Low,Ronnie Aguirre,christopherdillon@gmail.com,(391)931-1798
742,5583.01,2024-02,1,1.0,1.0,Low,Thomas Wright,karinaduffy@yahoo.com,973-196-5840
742,5583.01,2024-02,1,1.0,1.0,Low,Thomas Wright,karinaduffy@yahoo.com,973-196-5840
742,5583.01,2024-09,1,1.0,1.0,Low,Thomas Wright,karinaduffy@yahoo.com,973-196-5840
742,5583.01,2024-09,1,1.0,1.0,Low,Thomas Wright,karinaduffy@yahoo.com,973-196-5840
743,5402.65,2024-03,1,0.0,0.2,Low,Rachel Johnson,alyssaking@austin-long.biz,001-513-459-0135x9778
744,1014.12,2024-03,1,0.0,0.2,Low,Ana Rivas,ruth91@becker-villegas.biz,350.458.3478
747,1804.21,2024-07,1,1.0,1.0,Low,Karen Hernandez,tmontoya@yahoo.com,(920)232-2031x871
748,1556.59,2024-01,1,1.0,1.0,Low,Susan Zuniga,manderson@gmail.com,+1-384-538-6602x2093
749,6155.52,2024-09,1,1.0,1.0,Low,Laura Wright,tuckercolin@kramer-jenkins.com,2308004942
750,9815.99,2023-12,1,1.0,1.0,Low,Melinda Pope,deborah66@hotmail.com,+1-603-989-2631x59960
751,4145.44,2024-10,1,1.0,1.0,Low,Tyler Gibbs II,moorestephanie@yahoo.com,201-806-7956x67909
752,4676.44,2024-05,1,0.0,0.2,Low,John Smith,richardcurtis@mckay.com,001-693-796-5141x344
753,6968.584999999999,2024-08,1,2.0,1.8,Medium,Thomas Haney,gilbert86@hotmail.com,001-250-968-4520
753,6968.584999999999,2024-08,1,2.0,1.8,Medium,Thomas Haney,gilbert86@hotmail.com,001-250-968-4520
753,6968.584999999999,2024-09,1,2.0,1.8,Medium,Thomas Haney,gilbert86@hotmail.com,001-250-968-4520
753,6968.584999999999,2024-09,1,2.0,1.8,Medium,Thomas Haney,gilbert86@hotmail.com,001-250-968-4520
754,5399.0599999999995,2023-12,1,1.0,1.0,Low,Jessica Farmer,jmartin@stephens-kelley.com,001-500-404-1703x129
754,5399.0599999999995,2023-12,1,1.0,1.0,Low,Jessica Farmer,jmartin@stephens-kelley.com,001-500-404-1703x129
754,5399.0599999999995,2024-09,1,1.0,1.0,Low,Jessica Farmer,jmartin@stephens-kelley.com,001-500-404-1703x129
754,5399.0599999999995,2024-09,1,1.0,1.0,Low,Jessica Farmer,jmartin@stephens-kelley.com,001-500-404-1703x129
755,2684.3450000000003,2024-04,1,1.0,1.0,Low,Debbie Parrish DDS,michael27@gmail.com,+1-595-620-9873x5686
755,2684.3450000000003,2024-04,1,1.0,1.0,Low,Debbie Parrish DDS,michael27@gmail.com,+1-595-620-9873x5686
755,2684.3450000000003,2024-05,1,1.0,1.0,Low,Debbie Parrish DDS,michael27@gmail.com,+1-595-620-9873x5686
755,2684.3450000000003,2024-05,1,1.0,1.0,Low,Debbie Parrish DDS,michael27@gmail.com,+1-595-620-9873x5686
757,459.49,2023-12,1,0.0,0.2,Low,Catherine Fox,vsmall@cooper.com,799.060.3753x7167
760,3863.403333333333,2023-12,1,0.0,0.2,Low,Kevin Poole,joshuaevans@pitts.com,706-152-3334x773
760,3863.403333333333,2023-12,1,0.0,0.2,Low,Kevin Poole,joshuaevans@pitts.com,706-152-3334x773
760,3863.403333333333,2023-12,1,0.0,0.2,Low,Kevin Poole,joshuaevans@pitts.com,706-152-3334x773
760,3863.403333333333,2024-05,1,0.0,0.2,Low,Kevin Poole,joshuaevans@pitts.com,706-152-3334x773
760,3863.403333333333,2024-05,1,0.0,0.2,Low,Kevin Poole,joshuaevans@pitts.com,706-152-3334x773
760,3863.403333333333,2024-05,1,0.0,0.2,Low,Kevin Poole,joshuaevans@pitts.com,706-152-3334x773
760,3863.403333333333,2024-09,1,0.0,0.2,Low,Kevin Poole,joshuaevans@pitts.com,706-152-3334x773
760,3863.403333333333,2024-09,1,0.0,0.2,Low,Kevin Poole,joshuaevans@pitts.com,706-152-3334x773
760,3863.403333333333,2024-09,1,0.0,0.2,Low,Kevin Poole,joshuaevans@pitts.com,706-152-3334x773
763,1540.4833333333333,2023-12,1,1.0,1.0,Low,Brandi Meadows,travis36@smith.info,779-844-9388
763,1540.4833333333333,2023-12,1,1.0,1.0,Low,Brandi Meadows,travis36@smith.info,779-844-9388
763,1540.4833333333333,2023-12,1,1.0,1.0,Low,Brandi Meadows,travis36@smith.info,779-844-9388
763,1540.4833333333333,2024-09,1,1.0,1.0,Low,Brandi Meadows,travis36@smith.info,779-844-9388
763,1540.4833333333333,2024-09,1,1.0,1.0,Low,Brandi Meadows,travis36@smith.info,779-844-9388
763,1540.4833333333333,2024-09,1,1.0,1.0,Low,Brandi Meadows,travis36@smith.info,779-844-9388
763,1540.4833333333333,2024-11,1,1.0,1.0,Low,Brandi Meadows,travis36@smith.info,779-844-9388
763,1540.4833333333333,2024-11,1,1.0,1.0,Low,Brandi Meadows,travis36@smith.info,779-844-9388
763,1540.4833333333333,2024-11,1,1.0,1.0,Low,Brandi Meadows,travis36@smith.info,779-844-9388
765,3064.15,2024-04,1,0.0,0.2,Low,Allen Delgado,garnerjoy@hotmail.com,+1-330-077-7343
766,6338.1,2024-04,1,1.0,1.0,Low,Robert Davidson,samanthagutierrez@gomez.info,(830)378-8564
767,3982.78,2024-02,1,0.0,0.2,Low,Brian Patrick MD,brennanerica@gmail.com,(225)974-4004x16513
768,2847.9300000000003,2024-03,1,2.0,1.8,Medium,Susan Nelson,brookeaguirre@molina.biz,428-148-9096x15793
768,2847.9300000000003,2024-03,1,2.0,1.8,Medium,Susan Nelson,brookeaguirre@molina.biz,428-148-9096x15793
768,2847.9300000000003,2024-09,1,2.0,1.8,Medium,Susan Nelson,brookeaguirre@molina.biz,428-148-9096x15793
768,2847.9300000000003,2024-09,1,2.0,1.8,Medium,Susan Nelson,brookeaguirre@molina.biz,428-148-9096x15793
769,5868.06,2024-04,1,1.0,1.0,Low,Mary Ross,gregorybuck@yahoo.com,(712)295-4476
771,5795.33,2024-03,1,3.0,2.6000000000000005,Medium,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504
771,5795.33,2024-03,1,3.0,2.6000000000000005,Medium,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504
771,5795.33,2024-03,1,3.0,2.6000000000000005,Medium,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504
771,5795.33,2024-03,1,3.0,2.6000000000000005,Medium,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504
771,5795.33,2024-04,1,3.0,2.6000000000000005,Medium,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504
771,5795.33,2024-04,1,3.0,2.6000000000000005,Medium,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504
771,5795.33,2024-04,1,3.0,2.6000000000000005,Medium,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504
771,5795.33,2024-04,1,3.0,2.6000000000000005,Medium,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504
771,5795.33,2024-10,2,3.0,2.8000000000000003,Medium,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504
771,5795.33,2024-10,2,3.0,2.8000000000000003,Medium,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504
771,5795.33,2024-10,2,3.0,2.8000000000000003,Medium,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504
771,5795.33,2024-10,2,3.0,2.8000000000000003,Medium,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504
772,2349.21,2024-04,1,1.0,1.0,Low,Lonnie Brooks Jr.,martinlindsay@yahoo.com,(927)517-8804x702
773,6902.88,2024-05,1,0.0,0.2,Low,Danielle Welch,david34@schneider.com,891.998.3034x4010
775,2411.67,2024-06,1,1.0,1.0,Low,Melissa Obrien,wilcoxrichard@yahoo.com,750.802.7003
776,2158.33,2024-10,1,0.0,0.2,Low,Scott Hudson,pmarshall@jackson-alvarez.org,+1-155-310-0179x35737
777,3071.7250000000004,2024-07,1,0.0,0.2,Low,Anna Henson,molinastephen@baker.com,786.362.1700
777,3071.7250000000004,2024-07,1,0.0,0.2,Low,Anna Henson,molinastephen@baker.com,786.362.1700
777,3071.7250000000004,2024-09,1,0.0,0.2,Low,Anna Henson,molinastephen@baker.com,786.362.1700
777,3071.7250000000004,2024-09,1,0.0,0.2,Low,Anna Henson,molinastephen@baker.com,786.362.1700
778,5776.615,2024-03,1,1.0,1.0,Low,Mark Rogers,irodgers@yahoo.com,108-203-0596
778,5776.615,2024-03,1,1.0,1.0,Low,Mark Rogers,irodgers@yahoo.com,108-203-0596
778,5776.615,2024-11,1,1.0,1.0,Low,Mark Rogers,irodgers@yahoo.com,108-203-0596
778,5776.615,2024-11,1,1.0,1.0,Low,Mark Rogers,irodgers@yahoo.com,108-203-0596
779,4705.28,2024-06,1,1.0,1.0,Low,Daniel Hawkins,nancywhite@hill.com,198.631.3209x5320
780,5278.843333333333,2024-03,1,2.0,1.8,Medium,Tanner Weaver,blackeric@yahoo.com,(133)576-2569x4880
780,5278.843333333333,2024-03,1,2.0,1.8,Medium,Tanner Weaver,blackeric@yahoo.com,(133)576-2569x4880
780,5278.843333333333,2024-03,1,2.0,1.8,Medium,Tanner Weaver,blackeric@yahoo.com,(133)576-2569x4880
780,5278.843333333333,2024-07,1,2.0,1.8,Medium,Tanner Weaver,blackeric@yahoo.com,(133)576-2569x4880
780,5278.843333333333,2024-07,1,2.0,1.8,Medium,Tanner Weaver,blackeric@yahoo.com,(133)576-2569x4880
780,5278.843333333333,2024-07,1,2.0,1.8,Medium,Tanner Weaver,blackeric@yahoo.com,(133)576-2569x4880
780,5278.843333333333,2024-08,1,2.0,1.8,Medium,Tanner Weaver,blackeric@yahoo.com,(133)576-2569x4880
780,5278.843333333333,2024-08,1,2.0,1.8,Medium,Tanner Weaver,blackeric@yahoo.com,(133)576-2569x4880
780,5278.843333333333,2024-08,1,2.0,1.8,Medium,Tanner Weaver,blackeric@yahoo.com,(133)576-2569x4880
781,5839.21,2023-12,1,1.0,1.0,Low,Jessica Schmitt,rachaelhowell@gmail.com,189-636-5607x09948
