transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_region,customer_risk_level,bank_id,bank_name,bank_region,bank_compliance_score,amount,currency,transaction_date,transaction_location,is_high_risk,is_valid_bank_id,z_score,transaction_count,avg_transaction_amount,max_transaction_amount,min_transaction_amount,high_risk_flag
380,868,Douglas Martin,josemaldonado@james.com,001-529-635-6373,South,High,48,Bank 48,East,0.7,9931.19,USD,2024-11-16,Rodriguezberg,True,True,1.759782196148909,1,9931.19,9931.19,9931.19,True
381,532,Stephanie Hudson,zachary75@gmail.com,(922)885-9020x77006,South,Low,690,Bank 690,West,0.69,6212.61,USD,2024-04-23,West Patrickfurt,False,True,0.4493397190986986,3,5911.986666666667,7157.74,4365.61,True
382,4,James Campbell,virginiamorgan@gmail.com,161-783-7589x5926,South,Low,322,Bank 322,West,0.91,4173.66,USD,2024-01-13,Louisland,False,True,-0.26919442258482734,4,4092.14,6185.55,2899.69,False
383,883,Joseph Carlson,edgarsilva@campbell.com,727-940-0333x2696,South,Medium,354,Bank 354,East,0.85,2330.52,USD,2024-11-06,New Andrewview,False,True,-0.9187243364633305,1,2330.52,2330.52,2330.52,False
384,706,Diana Torres,kaylamorgan@hotmail.com,+1-532-140-3266x815,South,Low,481,Bank 481,South,0.77,6808.62,USD,2024-01-27,Lake Thomas,True,True,0.6593760288585252,2,5839.855,6808.62,4871.09,True
385,822,William Thompson,joanna10@smith.biz,100-937-4621x167,South,Medium,469,Bank 469,South,0.85,6405.71,USD,2024-08-20,South Kyleburgh,True,True,0.5173889320559016,2,3328.4,6405.71,251.09,True
386,689,Rachel Hansen,johnsonryan@moore.com,001-628-451-2021,West,High,513,Bank 513,South,0.96,4390.82,USD,2024-07-31,Pattersonside,False,True,-0.19266636931819775,1,4390.82,4390.82,4390.82,False
387,458,Michael Marshall,greenvalerie@rodriguez.com,6894667386,South,Medium,776,Bank 776,West,0.54,7134.84,USD,2024-11-18,Michaelland,False,True,0.7743372626798548,3,6883.423333333333,8445.78,5069.65,True
388,650,Joseph Andrews,bmartinez@smith-hernandez.org,+1-938-094-0842,North,Low,227,Bank 227,East,0.7,3432.85,USD,2024-09-01,North Danielville,True,True,-0.5302588319624839,1,3432.85,3432.85,3432.85,False
389,437,Scott Johnson,fjohnson@allen-dillon.com,511.765.2123x0420,South,Low,235,Bank 235,East,0.79,5192.36,USD,2023-12-01,Jenniferview,True,True,0.08979953515469928,2,4668.635,5192.36,4144.91,False
390,523,Thomas Hernandez,davidsimmons@schneider-friedman.org,001-645-941-6695x256,North,High,180,Bank 180,West,0.72,9261.44,USD,2024-05-16,North Joshuastad,False,True,1.5237596152163009,1,9261.44,9261.44,9261.44,True
391,907,Jeremiah Russell,pachecomarvin@yahoo.com,286.216.1203x382,West,Medium,449,Bank 449,West,0.55,8743.29,USD,2024-09-17,New Kelly,False,True,1.3411614811211447,2,8636.435000000001,8743.29,8529.58,True
392,483,Chad Green,rachel97@gmail.com,(705)064-4295x4912,West,High,691,Bank 691,East,0.89,8077.89,USD,2024-11-13,New Manuelside,True,True,1.1066718576010885,2,8357.855,8637.82,8077.89,True
393,819,Ronald Cortez,natalie07@gmail.com,321-060-7698x36094,East,Low,539,Bank 539,South,0.99,2932.77,USD,2024-09-09,North Kristopherborough,False,True,-0.706489025725498,2,5957.41,8982.05,2932.77,False
394,368,Shannon King,jarviskaren@johnson.info,(426)117-7563x659,West,Low,761,Bank 761,East,0.7,5704.79,USD,2024-03-01,New Anthony,False,True,0.27038191835335024,3,6657.083333333333,7292.38,5704.79,False
395,555,Nathan Garza,mayerchristopher@newton.com,251.102.5568x78305,North,Low,656,Bank 656,North,0.81,5857.3,USD,2024-03-23,Whiteborough,True,True,0.3241270528334281,2,5728.885,5857.3,5600.47,False
396,119,Joanna Johns,cheyennesmith@ortiz.info,901.185.2727x756,South,Medium,518,Bank 518,North,0.58,3114.5,USD,2024-02-25,Lake Crystal,True,True,-0.642446646281104,2,3845.29,4576.08,3114.5,False
397,957,Lisa Olson,hollandryan@porter-johnston.com,859.561.2510,North,High,720,Bank 720,North,0.89,5760.31,USD,2024-08-24,New Courtneyborough,True,True,0.28994738859355706,2,5932.110000000001,6103.91,5760.31,False
398,364,Jennifer Hawkins,calvinmiller@morales-phillips.com,(173)731-0780x121,West,High,408,Bank 408,South,0.73,6032.56,USD,2024-05-31,Petersonhaven,True,True,0.38588937837915255,2,5942.705,6032.56,5852.85,True
399,259,Christopher Moore,tporter@yahoo.com,001-207-919-8487x1629,West,High,630,Bank 630,East,0.74,5586.2,USD,2024-08-03,New Markstad,True,True,0.22859032765115087,1,5586.2,5586.2,5586.2,False
400,892,Oscar Greene DVM,tmclean@yahoo.com,(052)867-4198,South,Low,323,Bank 323,North,0.72,6753.55,USD,2024-06-09,Sarahland,True,True,0.6399691404196172,1,6753.55,6753.55,6753.55,True
401,19,Rebekah Alexander,raven28@holmes-reyes.com,859-332-7429x154,West,Low,45,Bank 45,North,0.57,268.84,USD,2024-05-21,Johnstonmouth,False,True,-1.6452686211324454,3,2430.96,3668.41,268.84,False
402,227,Julie Potts,matthewsthomas@leon.info,(434)954-5027x02493,West,Medium,817,Bank 817,North,0.69,8394.68,USD,2024-09-14,South Edwin,False,True,1.2183099216752071,1,8394.68,8394.68,8394.68,True
403,99,Bradley Scott,gabrielrodriguez@gmail.com,001-834-620-6948,East,Medium,92,Bank 92,North,0.75,1644.99,USD,2024-08-25,Thomasside,False,True,-1.160307852561473,2,2184.345,2723.7,1644.99,False
404,742,Thomas Wright,karinaduffy@yahoo.com,973-196-5840,West,High,467,Bank 467,South,0.5,6655.1,USD,2024-09-02,Mindyfort,False,True,0.6052749663355332,2,5583.01,6655.1,4510.92,True
405,285,Daniel Smith,kristindurham@cochran-santos.com,217-983-6560x75351,South,Low,444,Bank 444,North,0.89,6674.15,USD,2024-02-21,Davidmouth,False,True,0.611988262590503,2,6987.53,7300.91,6674.15,True
406,109,Angela Garner,aliciawiggins@white.com,+1-294-203-0843x364,East,Low,487,Bank 487,North,0.8,5939.23,USD,2024-02-28,North Vickishire,False,True,0.3529995127898424,1,5939.23,5939.23,5939.23,False
407,475,Isaac Hutchinson,nicholas33@hendricks-moran.org,947.254.5787x126,North,Low,52,Bank 52,North,0.79,4782.78,USD,2024-08-22,Kimview,True,True,-0.054538096347171064,3,4950.096666666667,7181.1,2886.41,False
408,797,Nicole Medina,jennifer38@murphy.net,+1-256-505-0292x98651,East,High,652,Bank 652,North,0.84,4704.76,USD,2024-08-20,West Sharonburgh,True,True,-0.0820326566523028,1,4704.76,4704.76,4704.76,False
409,626,Deborah Harris,castrochristopher@yahoo.com,692.019.1361x175,East,Low,941,Bank 941,West,0.78,7486.47,USD,2023-12-13,Atkinschester,True,True,0.8982530822145066,2,5811.54,7486.47,4136.61,True
410,837,Alexis Herrera,melissa16@hotmail.com,001-538-815-1902x980,North,Medium,712,Bank 712,West,0.62,2593.23,USD,2024-08-28,Cruzberg,False,True,-0.8261442808652633,1,2593.23,2593.23,2593.23,False
411,870,Henry Kelly,jay15@gmail.com,821.988.1428,East,Medium,211,Bank 211,South,0.72,3973.95,USD,2024-04-01,Mooremouth,False,True,-0.33957302600110384,1,3973.95,3973.95,3973.95,False
412,611,Sharon Crawford,brittney14@avila.com,(162)737-7482x4087,East,Low,699,Bank 699,North,0.66,4150.01,USD,2024-07-10,Monroehaven,True,True,-0.27752877725307085,4,4004.4425,6738.35,567.52,False
413,713,Arthur Carter,hilledward@zimmerman.com,383-975-2505,South,Medium,368,Bank 368,West,0.98,9953.66,USD,2024-01-22,West Kathyhaven,False,True,1.7677007140937475,2,7757.73,9953.66,5561.8,True
414,864,Patricia Hunter,ashley23@gmail.com,(462)876-1846x1828,South,Low,160,Bank 160,South,0.95,2697.79,USD,2024-10-25,Josephfurt,False,True,-0.7892969183235484,2,1787.735,2697.79,877.68,False
415,804,Wesley Butler,acannon@poole.org,644.511.0759,East,Low,730,Bank 730,North,0.89,6134.69,USD,2024-02-18,West Aaron,False,True,0.4218803991938552,3,5630.513333333333,7698.37,3058.48,True
416,821,Brittany Mosley,vgregory@hotmail.com,380.951.6364x0881,North,Low,556,Bank 556,South,0.88,905.28,USD,2024-10-14,Christineburgh,False,True,-1.4209846175359555,1,905.28,905.28,905.28,False
417,156,Steven Hunt,swansonstephanie@coleman-richardson.net,630.969.4814,North,Medium,802,Bank 802,East,0.72,1980.24,USD,2024-05-03,North Melissa,False,True,-1.0421644105940868,2,997.305,1980.24,14.37,False
418,760,Kevin Poole,joshuaevans@pitts.com,706-152-3334x773,West,Low,311,Bank 311,North,0.92,6915.24,USD,2024-09-19,East Stevenhaven,False,True,0.6969493436461842,3,3863.403333333333,6915.24,1611.88,True
419,401,Sabrina Williams,yarnold@hotmail.com,744-218-6676x86329,South,Medium,827,Bank 827,West,0.9,1815.27,USD,2023-12-29,East Juanberg,True,True,-1.1003004989501186,1,1815.27,1815.27,1815.27,False
420,100,Christopher Holt,bkelly@carpenter.biz,+1-900-312-9702x7509,West,Low,704,Bank 704,North,0.92,2655.72,USD,2024-06-30,Lawsonton,False,True,-0.8041225547249443,2,5821.195,8986.67,2655.72,False
421,572,Stacy Newman,paul14@yahoo.com,174.670.6270,South,Low,220,Bank 220,East,0.76,3145.99,USD,2024-02-07,Garciafurt,False,True,-0.6313494442302375,1,3145.99,3145.99,3145.99,False
422,519,James Osborne,carrillodawn@yahoo.com,(403)134-3212,North,Low,50,Bank 50,East,0.84,5045.59,USD,2023-12-23,Wolfemouth,True,True,0.038077199651184834,3,3564.7033333333334,5045.59,1632.37,False
423,670,Jennifer Johnson,chambersjoseph@gibson.com,781.920.5200,North,High,373,Bank 373,East,0.82,5398.38,USD,2024-07-16,Colleenside,False,True,0.16240180782918387,3,4918.91,6929.89,2428.46,False
424,826,John Petersen,taylorshari@king.net,001-433-377-0646x89416,South,Low,119,Bank 119,East,0.8,1499.77,USD,2023-12-14,South Markbury,False,True,-1.2114839618605149,2,1899.435,2299.1,1499.77,False
425,744,Ana Rivas,ruth91@becker-villegas.biz,350.458.3478,North,High,915,Bank 915,North,0.89,1014.12,USD,2024-03-13,Evanburgh,False,True,-1.3826289658618904,1,1014.12,1014.12,1014.12,False
426,351,Jeremy Blake,michaelaguilar@chandler.org,(534)725-6431x097,South,Low,88,Bank 88,West,0.52,7167.22,USD,2024-07-06,Velasquezport,False,True,0.7857481042932895,2,7748.424999999999,8329.63,7167.22,True
427,469,Beth Maxwell,salazarmatthew@gmail.com,910-382-0134,East,Medium,318,Bank 318,South,0.93,2121.09,USD,2024-08-09,Port Ritatown,False,True,-0.9925283067876547,2,2648.77,3176.45,2121.09,False
428,707,Sarah Walker,adamscarol@hotmail.com,001-011-977-7346x987,West,Low,132,Bank 132,East,0.85,9652.95,USD,2023-12-22,Rebeccamouth,False,True,1.661729306386029,3,6470.55,9652.95,1822.57,True
429,496,Christopher Calhoun,danielbullock@brown-jacobson.com,(138)245-7799,North,Low,262,Bank 262,East,0.69,2188.08,USD,2023-12-29,Lake Lisaview,True,True,-0.9689207626343506,2,3742.875,5297.67,2188.08,False
430,655,Diana Smith,angela89@gmail.com,(764)344-8287x2662,East,High,634,Bank 634,South,0.95,4794.33,USD,2024-05-19,Deanberg,False,True,-0.050467830113842704,2,4342.82,4794.33,3891.31,False
431,350,Linda Taylor,janetzimmerman@tran-crawford.com,238.818.2957,North,Low,230,Bank 230,North,0.56,9190.51,USD,2024-07-13,Schmidtmouth,False,True,1.4987635992916275,3,6235.580000000001,9190.51,3514.6,True
432,681,Sharon Perkins MD,rhughes@torres-jones.org,410.104.5192,West,High,688,Bank 688,West,0.81,1896.96,USD,2024-10-04,South Brandonshire,True,True,-1.0715126159543966,2,5179.9349999999995,8462.91,1896.96,False
433,62,Stephanie Sanders,harriscristian@yahoo.com,0941153616,West,High,409,Bank 409,West,0.79,467.73,USD,2024-06-21,West Davidstad,False,True,-1.5751789889985353,1,467.73,467.73,467.73,False
434,721,John Flynn,kathryn74@walker.com,3233312428,West,High,993,Bank 993,South,0.97,5626.44,USD,2024-11-06,Markmouth,True,True,0.24277106472726598,2,6728.905,7831.37,5626.44,False
435,37,Jonathan Collins,bryanmichael@allen.net,480.435.0184x3398,East,High,958,Bank 958,North,0.84,1887.27,USD,2024-02-12,Lake Jeffreyfort,True,True,-1.0749274107423579,2,2955.005,4022.74,1887.27,False
436,391,Jonathan Spencer,vanessa12@payne.com,+1-876-041-1912x38995,North,High,103,Bank 103,North,0.97,9751.56,USD,2024-11-03,New Brandonton,True,True,1.6964798651105744,3,9731.53,9763.79,9679.24,True
437,218,Molly Thomas,jade09@gmail.com,263-888-9866x0418,East,Low,747,Bank 747,North,0.88,1946.99,USD,2024-07-26,Elizabethburgh,False,True,-1.053881843690032,1,1946.99,1946.99,1946.99,False
438,785,Curtis Davis,brittany82@thomas.com,8777251507,North,Low,378,Bank 378,West,0.78,1877.07,USD,2024-01-10,Barbarastad,True,True,-1.0785219315717907,3,5375.96,9921.79,1877.07,False
439,407,Steven Griffith,jasmine34@martinez.biz,666-669-7486,West,High,671,Bank 671,South,0.54,578.19,USD,2024-08-11,Andrewsfort,True,True,-1.5362524428397952,2,3853.13,7128.07,578.19,False
440,319,Shelia Carroll,thomasnathan@smith-olson.biz,(393)619-9850x4376,North,High,18,Bank 18,North,0.57,6503.59,USD,2024-03-14,Cooperborough,False,True,0.551882235858341,2,7068.525,7633.46,6503.59,True
441,488,Travis Murray,adamnewton@yahoo.com,+1-505-636-7226,South,Medium,622,Bank 622,West,0.92,1256.31,USD,2024-09-13,Hannahfurt,False,True,-1.297280240403035,2,1420.9299999999998,1585.55,1256.31,False
442,520,Terry Quinn,kwoods@gmail.com,483-783-3755x14135,West,Medium,246,Bank 246,South,0.72,678.11,USD,2024-03-05,Elizabethhaven,False,True,-1.5010402348714698,1,678.11,678.11,678.11,False
443,8,Patrick Spencer,hannah10@yahoo.com,5924666956,East,Low,60,Bank 60,South,0.95,6583.51,USD,2024-11-14,Lake Saraside,False,True,0.5800463637689555,1,6583.51,6583.51,6583.51,True
444,177,Kimberly Martin,michele20@jackson.com,555.992.4221,South,Low,475,Bank 475,West,0.53,6463.99,USD,2024-07-09,Baldwinport,False,True,0.5379270373440723,2,6886.895,7309.8,6463.99,True
445,654,David Wright,meyerjoshua@lopez-douglas.net,9050523075,West,Low,781,Bank 781,North,0.79,4055.84,USD,2024-08-05,Lawrencetown,False,True,-0.3107146622048047,1,4055.84,4055.84,4055.84,False
446,710,Dr. Jason Ortega,melendezjanet@yahoo.com,341.362.5690x9464,South,High,12,Bank 12,East,0.54,3854.41,USD,2024-06-28,West Samanthaview,False,True,-0.38169940050604445,2,2232.6349999999998,3854.41,610.86,False
447,812,Barbara Williams,kingcarolyn@gmail.com,756.811.3604x84022,North,High,719,Bank 719,North,0.72,8165.41,USD,2023-11-26,Davidton,True,True,1.137514255933633,1,8165.41,8165.41,8165.41,True
448,155,Christopher Anderson,xgordon@gmail.com,372.326.4228x8018,North,Low,768,Bank 768,North,0.77,5205.17,USD,2024-06-26,Mckinneyside,True,True,0.09431383043166353,2,4764.46,5205.17,4323.75,False
449,867,Eric White,cindy47@morgan.com,953.620.4905x8376,West,Medium,776,Bank 776,West,0.54,6112.06,USD,2024-06-17,West Michaelside,False,True,0.41390549660855513,2,3818.3250000000003,6112.06,1524.59,True
450,651,Mark Arellano,agonzalez@flores.biz,266.908.8362x141,West,Medium,392,Bank 392,South,0.92,6032.62,USD,2024-06-16,North Austinfurt,False,True,0.3859105226193255,1,6032.62,6032.62,6032.62,True
451,378,Jennifer Rodriguez,ricky44@griffin.com,977.453.1149,East,Medium,154,Bank 154,South,0.79,4558.89,USD,2024-07-20,Johnport,True,True,-0.13343782855322037,1,4558.89,4558.89,4558.89,False
452,655,Diana Smith,angela89@gmail.com,(764)344-8287x2662,East,High,797,Bank 797,West,0.64,3891.31,USD,2024-06-28,Shepherdland,True,True,-0.36869569279956704,2,4342.82,4794.33,3891.31,False
453,21,Michelle Hart,meredithjackson@clark.biz,837.992.4785,West,Medium,806,Bank 806,East,0.54,6445.35,USD,2024-05-28,Port Bonnie,False,True,0.5313582267302855,2,6150.3,6445.35,5855.25,True
454,772,Lonnie Brooks Jr.,martinlindsay@yahoo.com,(927)517-8804x702,South,Low,65,Bank 65,North,0.88,2349.21,USD,2024-04-17,Lake Henry,True,True,-0.9121379056493992,1,2349.21,2349.21,2349.21,False
455,788,Michael Soto,ellislori@banks.com,712-713-6877,North,High,838,Bank 838,East,0.51,6827.54,USD,2024-11-07,Port Kathyfort,False,True,0.6660435125931201,2,4534.115,6827.54,2240.69,True
456,843,Pedro Schwartz,mitchelllawrence@yahoo.com,001-893-862-8238x683,West,High,195,Bank 195,North,0.81,9673.62,USD,2024-08-26,West Christy,False,True,1.6690134971256738,1,9673.62,9673.62,9673.62,True
457,108,Robert Bryant,lewisjeffrey@martin.org,931-999-7253,North,High,507,Bank 507,East,0.82,7901.96,USD,2024-08-14,Burkemouth,False,True,1.0446734213734306,2,8619.745,9337.53,7901.96,True
458,830,Christopher Brown,melanie82@gmail.com,001-883-866-4462x35786,South,Medium,141,Bank 141,West,0.88,3517.29,USD,2024-10-10,Lake Brittanyfort,False,True,-0.5005018379588266,2,3837.07,4156.85,3517.29,False
459,381,Amanda Newman,gloriakelly@jenkins.biz,595-156-5789,East,Low,136,Bank 136,West,0.67,9583.48,USD,2024-11-05,West Jamesside,True,True,1.6372478003055684,3,3808.1733333333336,9583.48,732.28,True
460,581,Tammy Tucker,kendrabenson@savage.com,+1-120-453-9061x8689,North,Low,114,Bank 114,South,0.64,5406.76,USD,2024-08-28,New Randy,False,True,0.16535495337336495,1,5406.76,5406.76,5406.76,False
461,842,Abigail Jones,canthony@gmail.com,432.209.2539x95183,West,High,859,Bank 859,North,0.9,2187.11,USD,2024-07-18,Nicolefurt,False,True,-0.9692625945171496,1,2187.11,2187.11,2187.11,False
462,158,Shannon Allen,ostanley@hotmail.com,957.181.0720x718,North,Low,535,Bank 535,East,0.55,5251.13,USD,2024-06-06,Samanthaport,False,True,0.11051031840428417,2,6393.84,7536.55,5251.13,False
463,246,Stephen Vega,adkinslisa@cole.com,(114)648-7212x935,West,Medium,1001,Bank 1001,South,0.66,4942.58,USD,2024-08-06,South Adamton,True,True,0.0017760633139425428,3,3808.6866666666665,4942.58,3111.95,False
464,19,Rebekah Alexander,raven28@holmes-reyes.com,859-332-7429x154,West,Low,527,Bank 527,West,0.59,3668.41,USD,2023-12-05,South Jose,True,True,-0.44724654504275985,3,2430.96,3668.41,268.84,False
465,205,Tina Young,bwalker@lee.com,994-610-1443x411,West,High,685,Bank 685,North,0.96,420.03,USD,2024-09-04,South Amberstad,False,True,-1.5919886599361768,1,420.03,420.03,420.03,False
466,199,Michelle Stafford,sanchezerik@hotmail.com,(926)029-5005x328,South,Low,969,Bank 969,East,0.97,8385.43,USD,2024-06-04,Port Dana,True,True,1.2150501846485156,3,5820.926666666666,8385.43,1280.33,True
467,142,Billy Lee,gwagner@austin-larson.com,990-370-1257x4142,North,Medium,872,Bank 872,West,0.93,3546.9,USD,2024-06-19,Lake Edwardbury,True,True,-0.49006715543338497,2,3769.74,3992.58,3546.9,False
468,66,Robert Sosa,ryan60@cross-kelley.com,+1-186-636-5804x292,East,Low,250,Bank 250,West,0.83,3439.5,USD,2024-09-27,Timothyside,True,True,-0.5279153453432949,2,4641.9349999999995,5844.37,3439.5,False
469,849,Sarah Mccarty,christophergardner@gmail.com,001-177-353-2915x768,West,Low,93,Bank 93,North,0.79,9442.85,USD,2024-01-10,Katherinetown,False,True,1.5876892253797714,3,7342.876666666666,9442.85,5801.69,True
470,926,Judith Kennedy,tamara54@rodriguez-mckee.net,690-076-0746x43091,South,High,212,Bank 212,West,0.92,6761.3,USD,2024-03-10,Shanebury,True,True,0.6427002714419803,2,3773.1150000000002,6761.3,784.93,True
471,416,Nicholas Sloan,derek71@hall-madden.com,(365)059-0550x2085,North,Medium,308,Bank 308,West,0.99,7531.77,USD,2024-02-24,Richardchester,True,True,0.9142169835452228,1,7531.77,7531.77,7531.77,True
472,423,Joshua Ortiz,saraholmes@hernandez-moran.com,5400975139,South,Medium,965,Bank 965,South,0.95,7153.5,USD,2024-08-26,Aaronborough,True,True,0.7809131213736994,3,4648.446666666667,7153.5,2330.49,True
473,791,Lindsey Ruiz,matthew70@roth-roberts.com,(898)042-5469,North,Medium,232,Bank 232,East,0.53,5298.63,USD,2024-02-23,Youngstad,False,True,0.1272495085413486,1,5298.63,5298.63,5298.63,False
474,217,Andrew Golden,alexanderrichard@rose.com,+1-652-615-1317x21098,East,High,755,Bank 755,West,0.84,5426.31,USD,2024-10-17,Lake Anthonyshire,True,True,0.17224445162977783,1,5426.31,5426.31,5426.31,False
475,95,Amy Bates,sherryvillanueva@yahoo.com,847.738.4007,East,Medium,963,Bank 963,North,0.84,4851.24,USD,2024-01-19,Lake Stacy,True,True,-0.030412518309625162,3,4953.203333333334,9856.99,151.38,False
476,751,Tyler Gibbs II,moorestephanie@yahoo.com,201-806-7956x67909,North,High,73,Bank 73,South,0.62,4145.44,USD,2024-10-19,Powellland,True,True,-0.2791392635462581,1,4145.44,4145.44,4145.44,False
477,176,Julie Walker,ksanchez@lloyd.org,001-853-737-2857,West,High,332,Bank 332,East,0.73,663.62,USD,2024-07-15,Port Matthewhaven,True,True,-1.5061465688732814,2,4309.09,7954.56,663.62,False
478,68,Anthony Nunez,marshalllinda@watson.com,158.837.5340x7988,West,Medium,918,Bank 918,South,0.52,3637.41,USD,2023-12-16,Chadland,True,True,-0.4581710691322124,2,3408.0699999999997,3637.41,3178.73,False
479,89,Christina Cross,tmarks@dalton.com,(065)368-4609x7005,South,Low,866,Bank 866,North,0.64,2133.82,USD,2024-02-26,Lake Benjaminhaven,False,True,-0.9880422038309213,3,2650.5866666666666,4909.12,908.82,False
480,936,Zachary Edwards DDS,kimberly61@collins.biz,388-588-5115x362,North,High,780,Bank 780,West,0.97,2237.84,USD,2024-08-02,Lake Ericborough,True,True,-0.9513851394507647,1,2237.84,2237.84,2237.84,False
